match_id,start_time,win,hero_id,account_id,leaguename,kills,deaths,assists,gold,last_hits,denies,gold_per_min,xp_per_min,gold_spent,hero_damage,tower_damage,hero_healing,level,stuns,obs_placed,sen_placed,creeps_stacked,camps_stacked,rune_pickups,lane,lane_role,is_roaming,firstblood_claimed,teamfight_participation,towers_killed,roshans_killed
4383715316,1549112101,false,31,101525357,DreamLeague Season 11,3,12,11,674,81,4,280,360,11890,18180,0,0,19,0,22,29,1,1,7,2,2,,0,0.583333,0,0
4383715316,1549112101,true,30,121052479,DreamLeague Season 11,10,5,17,2956,80,9,403,505,16585,21148,1472,3331,23,40.4911,19,20,0,0,13,3,1,true,0,0.692308,0,0
4383715316,1549112101,true,18,93616251,DreamLeague Season 11,4,4,17,5089,335,0,535,604,18750,22042,5869,2884,25,57.0674,2,1,1,1,5,1,3,,0,0.538462,3,0
4383715316,1549112101,true,8,132309493,DreamLeague Season 11,13,4,9,1781,404,18,662,605,26890,25328,13038,12919,25,0,0,0,5,3,8,3,1,,0,0.564103,3,1
4383715316,1549112101,true,27,100594231,DreamLeague Season 11,4,6,21,1961,72,10,318,520,10595,13465,4798,0,24,130.828,1,5,5,2,8,2,2,true,0,0.641026,1,0
4383715316,1549112101,true,15,113435203,DreamLeague Season 11,8,5,16,5623,226,19,470,565,16730,23140,7289,0,24,5.01709,1,0,3,2,9,2,2,,1,0.615385,2,1
4383771563,1549113104,false,11,876110702,DreamLeague Season 11,4,5,7,1416,260,9,462,505,12010,20725,116,1967,19,0,0,0,2,1,2,2,2,,0,0.916667,1,0
4383771563,1549113104,false,28,363871826,DreamLeague Season 11,1,8,8,250,105,15,253,251,7075,5389,283,1172,13,46.222,0,0,2,1,1,3,3,,0,0.666667,0,0
4383771563,1549113104,false,8,168385950,DreamLeague Season 11,6,2,1,1478,316,4,574,568,16175,21837,1230,1514,21,0,0,0,0,0,2,1,1,,0,0.583333,0,0
4383771563,1549113104,false,103,344861218,DreamLeague Season 11,0,4,8,237,22,6,180,293,5605,10373,0,0,14,103.228,3,4,28,5,3,3,3,,0,0.666667,0,0
4383771563,1549113104,false,31,156544464,DreamLeague Season 11,1,11,8,14,17,2,143,125,4775,8477,0,0,8,0,12,15,0,0,2,3,3,true,0,0.75,0,0
4383771563,1549113104,true,3,75750590,DreamLeague Season 11,4,5,13,2680,25,4,302,303,7510,5586,257,1161,14,51.9817,14,13,8,2,6,3,1,,0,0.566667,0,0
4383771563,1549113104,true,15,237238721,DreamLeague Season 11,9,1,13,3852,246,24,636,627,18410,20538,3801,0,22,0,0,0,0,0,9,2,2,,0,0.733333,4,1
4383771563,1549113104,true,107,90423751,DreamLeague Season 11,4,3,22,554,14,0,282,314,8680,12269,34,1629,15,11.6746,1,0,0,0,8,5,4,true,0,0.866667,0,0
4383771563,1549113104,true,55,86870856,DreamLeague Season 11,8,1,15,1882,194,1,515,569,15960,13339,3797,4607,21,12.9698,0,0,1,1,5,1,3,,0,0.766667,1,0
4383771563,1549113104,true,95,116881520,DreamLeague Season 11,5,2,9,1682,272,11,609,593,19490,13188,14625,0,21,17.4764,0,0,0,0,2,3,1,,1,0.466667,4,1
4383927414,1549116013,false,120,92847434,DreamLeague Season 11,0,6,3,482,75,7,284,287,5715,4924,508,26,11,0.0830078,0,0,0,0,2,3,1,,0,0.5,0,0
4383927414,1549116013,false,64,91460772,DreamLeague Season 11,0,7,4,293,19,3,184,169,4030,8105,235,15,7,19.1246,8,5,0,0,2,1,3,true,0,0.666667,0,0
4383927414,1549116013,false,107,111030315,DreamLeague Season 11,2,8,3,302,10,3,202,220,3665,5745,0,640,9,6.60392,1,1,3,1,2,2,2,true,0,0.833333,0,1
4383927414,1549116013,false,15,101446572,DreamLeague Season 11,3,4,1,2005,114,22,381,355,6245,11079,797,0,12,0,0,0,0,0,2,2,2,,0,0.666667,1,0
4383927414,1549116013,false,1,96183976,DreamLeague Season 11,1,1,0,969,176,35,498,516,10730,2837,591,0,15,1.13584,0,0,0,0,5,1,3,,0,0.166667,0,0
4383927414,1549116013,true,48,132851371,DreamLeague Season 11,6,1,9,3863,206,16,677,544,12845,11002,8708,0,16,10.7666,0,0,2,1,3,3,3,,0,0.576923,5,0
4383927414,1549116013,true,86,134556694,DreamLeague Season 11,10,1,13,1262,43,7,422,427,8755,12052,1440,0,14,22.8886,5,5,0,0,2,2,2,true,0,0.884615,1,0
4383927414,1549116013,true,6,106573901,DreamLeague Season 11,7,2,11,3724,122,5,507,513,7735,12739,4516,0,15,0,0,0,5,2,1,2,2,,0,0.692308,1,0
4383927414,1549116013,true,78,92423451,DreamLeague Season 11,3,1,10,3,80,17,379,429,7065,7335,1526,1815,14,3.30652,0,0,0,0,4,1,1,,1,0.5,0,0
4383927414,1549116013,true,18,159020918,DreamLeague Season 11,0,1,11,708,32,12,289,308,6630,4735,1037,0,11,26.5509,5,1,6,2,2,3,3,,0,0.423077,0,0
4383942169,1549115840,false,31,166832118,DreamLeague Season 11,3,8,21,517,26,1,225,319,9460,13098,163,0,18,0,17,21,1,1,3,3,3,true,0,0.8,0,0
4383942169,1549115840,false,26,165086162,DreamLeague Season 11,4,12,16,81,41,2,275,321,10375,9863,0,0,18,162.778,3,2,7,3,4,1,1,,0,0.666667,0,0
4383942169,1549115840,false,69,148053939,DreamLeague Season 11,4,10,18,2422,160,12,518,482,19470,16847,1082,0,22,29.6036,0,0,1,1,3,3,3,,0,0.733333,0,0
4383942169,1549115840,false,74,237201026,DreamLeague Season 11,6,3,13,524,335,27,587,662,25910,24074,1671,400,25,89.7916,1,0,1,1,8,2,2,,0,0.633333,0,0
4383942169,1549115840,false,8,359068880,DreamLeague Season 11,12,7,8,873,357,24,607,495,25560,22046,7904,7108,23,0,0,0,2,1,7,1,1,,1,0.666667,6,1
4383942169,1549115840,true,100,237325411,DreamLeague Season 11,3,15,22,1812,10,0,278,337,9790,10665,0,494,18,26.115,18,21,3,1,4,3,1,true,0,0.625,0,0
4383942169,1549115840,true,15,301750126,DreamLeague Season 11,12,4,19,6369,310,24,572,657,18825,37616,4791,0,25,2.50854,0,0,0,0,6,2,2,,0,0.775,2,0
4383942169,1549115840,true,13,156328257,DreamLeague Season 11,11,1,18,4328,270,13,569,642,25115,31493,2870,125,25,24.0265,0,0,8,2,8,3,1,,0,0.725,1,0
4383942169,1549115840,true,94,389033587,DreamLeague Season 11,13,4,8,10235,627,17,844,725,28810,38502,18890,0,25,12.3755,0,0,17,6,6,1,3,,0,0.525,5,1
4383942169,1549115840,true,90,152859296,DreamLeague Season 11,1,6,20,4526,96,0,325,601,10530,12260,205,0,25,0,3,19,43,8,6,1,3,,0,0.525,0,0
4383988878,1549116635,false,98,173978074,DreamLeague Season 11,8,4,4,1814,273,7,514,643,16100,18762,1376,0,23,,,,,,,,,,,,,
4383988878,1549116635,false,31,101525357,DreamLeague Season 11,1,5,12,520,22,1,218,265,7650,11378,5,0,14,,,,,,,,,,,,,
4383988878,1549116635,false,96,110539311,DreamLeague Season 11,3,6,7,483,165,3,350,418,11315,8270,1495,0,18,,,,,,,,,,,,,
4383988878,1549116635,false,100,119535307,DreamLeague Season 11,2,7,10,400,20,2,232,309,7210,5005,360,400,15,,,,,,,,,,,,,
4383988878,1549116635,false,8,412753955,DreamLeague Season 11,5,2,7,1751,442,14,658,622,20790,18089,1702,9454,23,,,,,,,,,,,,,
4383988878,1549116635,true,78,93616251,DreamLeague Season 11,3,6,16,3039,91,4,363,419,10180,11311,1677,2777,18,,,,,,,,,,,,,
4383988878,1549116635,true,109,132309493,DreamLeague Season 11,8,2,9,3079,353,27,705,568,23815,29707,15712,0,22,,,,,,,,,,,,,
4383988878,1549116635,true,19,100594231,DreamLeague Season 11,3,5,13,3311,84,2,342,392,9200,16696,288,400,18,,,,,,,,,,,,,
4383988878,1549116635,true,86,113435203,DreamLeague Season 11,5,4,15,733,138,11,419,483,15405,32267,304,2089,20,,,,,,,,,,,,,
4383988878,1549116635,true,53,121052479,DreamLeague Season 11,4,2,12,2173,201,6,486,427,15435,15724,3364,0,18,,,,,,,,,,,,,
4384002122,1549117004,false,90,11550182,DreamLeague Season 11,0,7,2,186,28,2,151,139,3730,3393,0,0,7,0,7,8,3,1,0,1,3,,0,0.5,0,0
4384002122,1549117004,false,15,26316691,DreamLeague Season 11,0,3,2,1870,136,28,362,402,6660,7949,732,0,14,0,0,0,6,2,6,2,2,,0,1,0,0
4384002122,1549117004,false,18,96196828,DreamLeague Season 11,1,3,1,204,105,9,296,320,6990,6065,0,0,12,38.6316,0,0,0,0,1,3,1,,0,1,0,0
4384002122,1549117004,false,114,87586992,DreamLeague Season 11,0,4,2,701,90,2,261,259,5370,3714,0,0,10,9.14229,0,0,0,0,1,1,3,,0,1,0,0
4384002122,1549117004,false,110,82305765,DreamLeague Season 11,1,3,1,2,31,2,194,273,4240,7522,0,269,11,14.3755,4,8,3,1,4,3,1,,0,1,0,0
4384002122,1549117004,true,104,86785083,DreamLeague Season 11,9,1,7,5140,126,15,535,466,8070,14390,455,480,15,0,0,0,3,1,4,1,1,,1,0.8,1,1
4384002122,1549117004,true,94,81852496,DreamLeague Season 11,4,0,8,4,256,10,627,672,13415,8161,2273,0,19,9.03076,0,0,3,1,1,2,2,,0,0.55,3,0
4384002122,1549117004,true,63,177411785,DreamLeague Season 11,3,0,8,3167,143,22,496,670,9990,10805,691,0,19,0,0,0,1,1,9,3,3,,0,0.55,1,0
4384002122,1549117004,true,64,94049589,DreamLeague Season 11,2,0,13,1761,34,2,296,372,5840,9546,505,0,13,10.469,11,12,12,4,3,1,1,,0,0.75,0,0
4384002122,1549117004,true,88,295697470,DreamLeague Season 11,1,1,10,753,8,4,245,311,5515,6411,0,240,12,73.956,0,0,0,0,2,1,1,,0,0.55,0,0
4384124654,1549119182,false,65,92847434,DreamLeague Season 11,1,4,5,717,99,4,280,318,8000,9942,0,0,14,30.5039,0,0,12,4,4,1,3,,0,0.461538,0,0
4384124654,1549119182,false,86,91460772,DreamLeague Season 11,1,8,5,127,35,4,227,270,6520,8708,54,0,13,31.5994,13,9,7,3,3,3,1,,0,0.384615,0,1
4384124654,1549119182,false,107,111030315,DreamLeague Season 11,0,8,8,83,21,2,197,258,6320,9538,0,0,12,10.978,0,1,3,1,1,1,3,,0,0.615385,0,0
4384124654,1549119182,false,80,101446572,DreamLeague Season 11,3,1,1,3494,223,13,531,515,12735,11931,3408,0,18,24.1714,0,0,1,1,1,2,2,,0,0.307692,1,0
4384124654,1549119182,false,63,96183976,DreamLeague Season 11,8,6,1,440,162,22,450,463,12520,11974,277,0,17,0,0,0,0,0,8,3,1,,0,0.692308,1,0
4384124654,1549119182,true,48,132851371,DreamLeague Season 11,4,3,13,3969,258,24,614,556,14695,8949,7742,0,19,8.66908,0,0,0,0,1,1,1,,0,0.62963,2,0
4384124654,1549119182,true,18,134556694,DreamLeague Season 11,4,4,13,2431,28,6,309,305,7425,8267,2292,275,13,27.3411,10,9,0,0,4,1,1,,1,0.62963,0,0
4384124654,1549119182,true,49,106573901,DreamLeague Season 11,5,0,8,3355,226,16,608,571,15760,13794,7836,0,19,42.4114,1,0,0,0,2,2,2,,0,0.481481,5,0
4384124654,1549119182,true,78,92423451,DreamLeague Season 11,5,1,8,1,132,7,420,417,10515,9009,2938,1504,16,23.6172,0,0,0,0,9,3,3,,0,0.481481,1,0
4384124654,1549119182,true,101,159020918,DreamLeague Season 11,9,5,9,2536,22,6,331,377,7555,14463,662,0,15,0,3,4,11,4,4,1,1,,0,0.666667,1,0
4384219272,1549121100,false,31,11550182,DreamLeague Season 11,2,5,6,171,17,0,192,226,5345,8049,0,0,10,0,10,11,0,0,3,2,2,true,0,0.666667,0,0
4384219272,1549121100,false,15,26316691,DreamLeague Season 11,2,6,6,659,107,11,324,315,7425,11645,294,0,13,0,0,0,0,0,5,1,1,,0,0.666667,0,0
4384219272,1549121100,false,50,96196828,DreamLeague Season 11,2,8,4,1075,92,4,304,240,6245,8059,0,2469,11,0,1,0,2,1,1,3,3,,0,0.5,0,0
4384219272,1549121100,false,45,87586992,DreamLeague Season 11,5,2,4,1023,113,15,370,311,8880,15080,2650,400,13,0,0,0,0,0,2,2,2,,0,0.75,2,0
4384219272,1549121100,false,38,82305765,DreamLeague Season 11,1,7,4,0,57,1,229,245,5685,4340,851,803,11,14.1445,1,1,0,0,1,3,3,,0,0.416667,0,0
4384219272,1549121100,true,66,94049589,DreamLeague Season 11,3,2,15,2539,27,1,323,278,7075,4773,4714,1975,12,2.03284,12,13,4,2,3,3,1,,0,0.642857,2,0
4384219272,1549121100,true,78,86785083,DreamLeague Season 11,3,4,9,2861,80,3,393,359,7775,8996,247,971,14,56.697,0,0,1,1,5,1,3,,0,0.428571,0,1
4384219272,1549121100,true,76,81852496,DreamLeague Season 11,6,1,6,0,203,18,560,612,12010,10169,971,0,19,64.4055,1,0,0,0,3,2,2,,0,0.428571,3,0
4384219272,1549121100,true,107,295697470,DreamLeague Season 11,5,5,13,2765,37,0,341,379,5945,12533,494,240,14,12.3569,0,0,3,1,4,1,3,true,0,0.642857,0,0
4384219272,1549121100,true,72,177411785,DreamLeague Season 11,8,0,11,2556,228,17,644,542,15405,21135,2794,0,17,48.1819,0,0,0,0,6,3,1,,1,0.678571,1,0
4384350099,1549123832,false,18,91460772,DreamLeague Season 11,1,8,12,537,70,6,252,362,10060,8423,91,0,18,58.4877,16,10,0,0,3,1,1,,0,0.684211,1,1
4384350099,1549123832,false,57,92847434,DreamLeague Season 11,0,5,9,1802,82,3,334,389,12125,5522,103,5477,19,0,1,1,7,2,3,3,3,,0,0.421053,1,0
4384350099,1549123832,false,80,101446572,DreamLeague Season 11,4,6,7,344,255,20,519,410,20535,19162,5750,0,20,24.9474,0,1,0,0,5,2,2,,0,0.578947,3,1
4384350099,1549123832,false,119,111030315,DreamLeague Season 11,6,4,11,582,53,2,293,326,12555,18382,23,0,17,165.448,3,5,5,2,5,1,1,,1,0.894737,0,0
4384350099,1549123832,false,48,96183976,DreamLeague Season 11,8,4,4,898,449,30,656,540,25145,28293,4290,0,23,15.8115,0,0,3,1,9,1,1,,0,0.631579,2,0
4384350099,1549123832,true,79,117421467,DreamLeague Season 11,3,8,14,1590,89,0,334,487,12885,12603,1962,400,22,62.9232,17,15,13,5,11,1,3,true,0,0.62963,2,0
4384350099,1549123832,true,10,114619230,DreamLeague Season 11,11,0,7,6902,422,46,665,669,23385,26621,6433,900,25,19.8676,0,0,0,0,3,3,1,,0,0.666667,3,1
4384350099,1549123832,true,59,171981096,DreamLeague Season 11,5,1,15,3870,274,29,492,654,18475,26226,4347,0,25,0,0,1,4,2,1,2,2,,0,0.740741,2,0
4384350099,1549123832,true,19,117483894,DreamLeague Season 11,4,4,16,4388,102,3,299,384,8605,14920,632,2877,19,75.3702,3,2,2,1,11,3,1,,0,0.740741,0,0
4384350099,1549123832,true,96,234699894,DreamLeague Season 11,2,6,12,4704,167,3,338,380,9185,8339,870,0,19,59.1665,0,0,2,1,5,1,3,,0,0.518519,0,0
4384395915,1549124876,false,85,75750590,DreamLeague Season 11,3,8,7,0,19,8,198,181,6570,4820,101,828,11,0,16,22,0,0,3,1,1,,0,0.714286,0,0
4384395915,1549124876,false,23,237238721,DreamLeague Season 11,4,4,4,3364,261,13,481,402,12820,19621,1570,0,17,31.7982,0,0,0,0,5,2,2,,0,0.571429,2,0
4384395915,1549124876,false,86,90423751,DreamLeague Season 11,1,5,8,2,73,3,239,321,7710,8988,0,290,15,33.1393,1,0,0,0,5,3,3,true,0,0.642857,0,0
4384395915,1549124876,false,53,86870856,DreamLeague Season 11,0,3,6,3828,307,12,527,473,15105,18571,5494,335,19,0,0,0,2,1,1,3,3,,0,0.428571,3,0
4384395915,1549124876,false,1,116881520,DreamLeague Season 11,5,2,4,1850,301,18,518,601,16235,12294,5,0,22,6.15381,0,0,0,0,3,1,1,,0,0.642857,0,0
4384395915,1549124876,true,50,11550182,DreamLeague Season 11,2,4,4,1465,65,1,274,246,9775,5126,866,4654,13,0,13,19,7,2,5,3,1,true,0,0.272727,0,0
4384395915,1549124876,true,54,26316691,DreamLeague Season 11,10,1,5,5502,298,5,629,618,17055,27219,7792,958,22,6.02051,0,0,4,3,1,3,1,,0,0.681818,2,1
4384395915,1549124876,true,55,96196828,DreamLeague Season 11,4,4,9,4651,231,1,502,485,13235,15845,1028,2392,19,9.13062,0,0,0,0,5,1,3,,1,0.590909,0,0
4384395915,1549124876,true,49,87586992,DreamLeague Season 11,3,0,5,1606,278,10,532,526,18160,10608,14015,0,20,16.2479,0,0,3,1,6,2,2,,0,0.363636,3,0
4384395915,1549124876,true,88,82305765,DreamLeague Season 11,3,5,16,422,18,1,300,405,10450,10471,34,0,17,82.7101,4,1,0,0,9,1,3,,0,0.863636,0,0
4384539376,1549127863,false,95,173971950,DreamLeague Season 11,3,4,2,199,141,19,429,424,10530,6888,379,0,14,9.91335,0,0,0,0,2,3,1,,0,0.555556,0,0
4384539376,1549127863,false,107,101779337,DreamLeague Season 11,3,6,4,585,13,0,212,280,4845,7912,0,0,11,6.60544,1,0,0,0,2,1,3,,0,0.777778,0,0
4384539376,1549127863,false,55,97975407,DreamLeague Season 11,1,10,4,1681,103,3,316,302,5095,9162,284,52,11,1.86982,0,0,2,1,1,1,3,,0,0.555556,0,0
4384539376,1549127863,false,50,94923783,DreamLeague Season 11,1,4,4,257,24,1,210,176,4930,3509,0,1002,8,0,9,17,2,1,1,3,1,,0,0.555556,0,0
4384539376,1549127863,false,45,153836240,DreamLeague Season 11,0,3,1,2,124,7,363,348,8660,7717,1618,125,12,0,1,0,4,2,8,2,2,,0,0.111111,1,0
4384539376,1549127863,true,8,131706718,DreamLeague Season 11,5,1,9,3,144,11,482,447,9980,11392,4268,4580,14,0,0,0,1,1,3,1,1,,0,0.518519,1,0
4384539376,1549127863,true,18,116525052,DreamLeague Season 11,2,1,14,1320,13,3,250,259,5360,4531,599,0,10,32.5814,9,10,0,0,0,2,2,true,0,0.592593,0,0
4384539376,1549127863,true,106,85937380,DreamLeague Season 11,11,0,12,2906,138,10,569,639,10855,20871,383,0,18,77.8803,1,0,0,0,6,2,2,,1,0.851852,0,0
4384539376,1549127863,true,27,88153289,DreamLeague Season 11,5,2,16,839,44,5,355,342,8575,8517,1361,0,12,74.4807,0,1,3,1,4,1,1,,0,0.777778,2,1
4384539376,1549127863,true,38,486157553,DreamLeague Season 11,3,5,12,3392,80,3,369,388,5645,7884,2339,1354,13,22.7095,0,0,0,0,3,3,3,,0,0.555556,1,0
4384552690,1549128319,false,31,117421467,DreamLeague Season 11,3,1,4,3555,6,1,159,63,3715,3236,19,0,6,0,6,6,2,1,3,2,2,,0,0.7,0,0
4384552690,1549128319,false,8,114619230,DreamLeague Season 11,1,0,2,3305,90,19,226,124,6905,2321,1199,665,9,0,0,0,0,0,4,1,1,,0,0.3,1,0
4384552690,1549128319,false,35,171981096,DreamLeague Season 11,2,0,1,4593,79,25,222,190,5685,4151,0,0,13,0.0666309,0,0,8,2,0,2,2,,0,0.3,0,0
4384552690,1549128319,false,69,234699894,DreamLeague Season 11,2,1,2,4854,68,3,230,124,6065,4024,60,0,9,27.7936,0,0,0,0,2,3,3,,1,0.4,0,0
4384552690,1549128319,false,27,117483894,DreamLeague Season 11,1,3,3,4655,23,6,169,209,3245,2964,2025,0,13,22.3945,2,0,3,1,4,1,1,,0,0.4,2,0
4384552690,1549128319,true,64,91460772,DreamLeague Season 11,0,3,1,4838,18,5,158,65,2640,3610,0,0,6,3.49915,5,2,3,1,2,3,1,,0,0.25,0,0
4384552690,1549128319,true,13,92847434,DreamLeague Season 11,2,3,0,6027,55,6,219,104,3445,4912,263,0,8,3.96565,0,0,0,0,4,1,3,,0,0.5,0,0
4384552690,1549128319,true,79,111030315,DreamLeague Season 11,0,4,3,5423,16,1,171,79,2210,3179,0,0,7,30.4259,1,1,0,0,1,1,3,true,0,0.75,0,0
4384552690,1549128319,true,47,101446572,DreamLeague Season 11,1,1,1,5279,68,13,225,195,4785,3488,112,0,13,0,0,1,0,0,1,2,2,,0,0.5,0,0
4384552690,1549128319,true,109,96183976,DreamLeague Season 11,1,0,0,5161,143,18,295,183,8050,2495,1700,0,12,0,0,0,6,2,1,3,1,,0,0.25,2,0
4384574056,1549128943,false,3,11550182,DreamLeague Season 11,1,15,19,161,61,3,234,409,14605,9111,100,0,25,146.454,25,52,0,0,3,2,2,,0,0.542857,0,0
4384574056,1549128943,false,55,96196828,DreamLeague Season 11,3,13,22,1252,398,0,390,483,20795,38057,266,7419,25,12.6608,1,1,3,1,7,1,1,,0,0.714286,1,1
4384574056,1549128943,false,15,26316691,DreamLeague Season 11,14,7,16,5665,544,19,636,661,30310,69840,7805,0,25,0,0,0,0,0,8,3,3,,0,0.857143,5,0
4384574056,1549128943,false,23,87586992,DreamLeague Season 11,12,9,9,990,521,14,549,531,35820,48158,1469,250,25,86.4973,0,1,1,1,12,2,2,,0,0.6,1,0
4384574056,1549128943,false,103,82305765,DreamLeague Season 11,4,12,14,3993,91,4,274,427,12965,26417,377,0,25,151.616,4,3,28,6,3,3,3,true,0,0.514286,0,0
4384574056,1549128943,true,76,237238721,DreamLeague Season 11,14,5,23,2938,350,20,508,604,27805,44933,814,0,25,126.277,0,0,0,0,10,2,2,,0,0.660714,1,0
4384574056,1549128943,true,27,90423751,DreamLeague Season 11,9,10,31,4803,106,12,361,532,16030,28551,6649,0,25,181.811,0,0,3,1,13,1,3,,0,0.714286,4,0
4384574056,1549128943,true,69,86870856,DreamLeague Season 11,11,8,25,3921,157,3,512,472,30320,31851,0,4654,25,24.4973,0,0,2,1,13,3,1,,0,0.642857,0,0
4384574056,1549128943,true,48,116881520,DreamLeague Season 11,18,1,17,10084,834,26,870,610,46880,56675,17710,0,25,27.9916,0,0,0,0,19,1,3,,1,0.625,1,4
4384574056,1549128943,true,85,75750590,DreamLeague Season 11,4,11,30,1326,53,2,267,396,14775,10501,94,1800,24,0,31,35,0,0,8,4,4,true,0,0.607143,0,0
4384665889,1549131003,false,8,173971950,DreamLeague Season 11,7,3,7,1,183,21,527,514,14230,14279,1383,2794,18,0,0,0,0,0,2,3,1,,0,0.7,2,0
4384665889,1549131003,false,93,153836240,DreamLeague Season 11,4,3,5,4204,145,14,470,492,9120,13236,378,0,17,0,3,4,0,0,8,2,2,,0,0.45,0,0
4384665889,1549131003,false,100,101779337,DreamLeague Season 11,3,10,10,803,35,3,301,265,6580,7416,154,462,12,16.4198,1,0,0,0,7,3,1,true,0,0.65,0,0
4384665889,1549131003,false,78,97975407,DreamLeague Season 11,3,13,10,1390,66,6,303,263,6535,8979,252,1627,12,40.1149,1,0,0,0,4,1,3,,0,0.65,0,0
4384665889,1549131003,false,31,94923783,DreamLeague Season 11,3,10,13,752,19,1,266,262,6430,10650,594,400,12,0,8,12,8,3,1,3,1,,0,0.75,0,1
4384665889,1549131003,true,18,116525052,DreamLeague Season 11,6,6,17,2371,25,7,291,358,5835,11760,616,0,14,68.7264,12,18,0,0,2,1,1,true,0,0.589744,1,0
4384665889,1549131003,true,23,85937380,DreamLeague Season 11,8,3,19,1,130,13,410,479,11440,22472,773,0,17,44.7537,0,0,3,1,4,2,2,,0,0.666667,0,0
4384665889,1549131003,true,29,486157553,DreamLeague Season 11,6,6,18,1423,104,4,383,429,9830,13661,749,2243,16,44.8049,0,1,2,1,3,3,3,,0,0.615385,0,0
4384665889,1549131003,true,121,88153289,DreamLeague Season 11,7,4,23,1631,26,2,329,401,7910,16452,389,654,15,11.5319,1,4,6,1,4,2,2,true,0,0.769231,0,0
4384665889,1549131003,true,1,131706718,DreamLeague Season 11,12,1,9,613,416,30,891,916,25125,18929,8250,0,24,2.87949,0,0,2,1,1,1,1,,1,0.538462,5,0
4384722315,1549132238,false,31,117421467,DreamLeague Season 11,1,12,8,1,37,0,224,262,9000,11179,0,400,15,0,19,27,2,1,7,2,2,true,0,0.45,0,0
4384722315,1549132238,false,8,114619230,DreamLeague Season 11,4,6,4,1217,341,8,510,560,16680,11671,1367,3456,23,0,0,0,0,0,3,1,1,,0,0.4,0,0
4384722315,1549132238,false,69,234699894,DreamLeague Season 11,2,8,7,1914,135,6,441,424,14265,10074,362,662,19,20.6122,0,0,2,1,6,3,3,,0,0.45,0,0
4384722315,1549132238,false,27,117483894,DreamLeague Season 11,1,7,8,685,70,2,242,448,7660,7767,2300,0,20,61.7419,1,0,2,1,5,1,1,,0,0.4,0,0
4384722315,1549132238,false,35,171981096,DreamLeague Season 11,9,5,3,133,321,21,633,653,24505,24643,559,0,24,0.233714,0,2,7,3,3,2,2,,0,0.6,0,0
4384722315,1549132238,true,64,91460772,DreamLeague Season 11,6,5,15,1464,73,1,327,558,12200,15015,1613,0,22,48.8258,15,17,8,3,5,3,1,,1,0.552632,0,0
4384722315,1549132238,true,13,92847434,DreamLeague Season 11,3,3,20,3404,193,22,429,620,14015,14160,2349,125,24,12.7708,0,0,0,0,8,1,3,,0,0.605263,3,0
4384722315,1549132238,true,47,101446572,DreamLeague Season 11,8,5,14,2834,214,20,523,662,17695,18493,1857,0,24,0,0,1,0,0,3,2,2,,0,0.578947,1,0
4384722315,1549132238,true,79,111030315,DreamLeague Season 11,6,5,20,1447,68,3,326,595,10525,13486,756,161,23,49.7963,4,2,7,3,5,1,3,,0,0.684211,0,1
4384722315,1549132238,true,109,96183976,DreamLeague Season 11,15,3,10,5780,500,33,861,730,31030,24643,14965,89,25,0,0,0,0,0,5,3,1,,0,0.657895,9,1
4384809425,1549134149,false,48,86822085,DreamLeague Season 11,1,3,1,1856,176,17,436,369,9060,5978,2581,0,13,12.1565,0,0,6,2,4,3,3,,0,0.666667,2,0
4384809425,1549134149,false,114,94120026,DreamLeague Season 11,2,7,0,1272,141,25,399,406,7155,5983,188,0,14,10.1814,1,0,0,0,6,2,2,,0,0.666667,0,0
4384809425,1549134149,false,121,105045291,DreamLeague Season 11,0,7,2,475,39,7,240,250,4780,7008,0,0,10,7.99436,0,1,14,5,2,3,3,,0,0.333333,0,0
4384809425,1549134149,false,97,85312703,DreamLeague Season 11,0,4,2,227,136,4,329,395,8365,6313,0,0,14,11.6533,0,0,8,3,0,1,1,,0,0.666667,0,0
4384809425,1549134149,false,18,85008179,DreamLeague Season 11,0,4,3,208,11,2,166,171,3910,3828,0,0,8,26.1026,10,6,3,1,3,3,3,,0,1,0,0
4384809425,1549134149,true,86,155332459,DreamLeague Season 11,5,2,17,116,39,2,328,364,8220,9687,107,0,13,30.0228,5,3,3,1,4,3,1,,0,0.88,0,0
4384809425,1549134149,true,110,100758751,DreamLeague Season 11,7,0,11,5882,47,5,370,340,4385,11854,735,1501,13,2.11572,3,4,3,1,0,3,1,,1,0.72,1,0
4384809425,1549134149,true,69,91364275,DreamLeague Season 11,2,1,16,2310,125,31,542,541,12455,14777,1053,0,17,17.4172,0,0,0,0,9,1,3,,0,0.72,1,0
4384809425,1549134149,true,94,59463394,DreamLeague Season 11,7,0,9,3339,257,7,700,724,14780,13922,11271,0,20,3.01025,1,0,10,4,0,2,2,,0,0.64,4,1
4384809425,1549134149,true,78,407321629,DreamLeague Season 11,4,0,11,4207,112,13,437,520,7115,7978,2184,481,16,43.1599,0,0,0,0,2,3,1,,0,0.6,1,0
4384835742,1549134908,false,76,123953528,DreamLeague Season 11,10,5,10,1578,243,11,546,583,20235,21923,596,0,23,88.521,1,0,2,1,6,2,2,,0,0.625,1,0
4384835742,1549134908,false,31,186837494,DreamLeague Season 11,0,11,20,624,44,3,230,314,8295,14969,0,0,16,0,16,27,4,2,1,3,1,,0,0.625,0,0
4384835742,1549134908,false,121,349310876,DreamLeague Season 11,4,4,15,1726,120,0,373,379,13510,15195,285,480,18,21.6967,3,0,0,0,5,1,3,,0,0.59375,0,0
